mcmod_id,curseforge_slug,modrinth_slug,name,subname,abbr
22666,health-bars,new-health-bars,Health Bars,,HB
22667,enchantment-insights,enchantment-insights,Enchantment Insights,,ES
22668,bloomcraft,bloomcraft,Bloomcraft,,BC
22669,bmc-pale-garden-patcher,,"BMC Pale Garden ""Datafixer""",,
22670,,polluted-rain,Polluted Rain,,
22671,modernfix-mvus,modernfix-mvus,ModernFix-mVUS,,
22672,stutterfix-refursbished,stutterfix-refurbished,StutterFix - Refurbished!,,
22673,noisiumforked,noisiumforked,NoisiumForked,,
22674,golems-kill-creepers,golemskillcreepers,Golems Kill Creepers,,
22675,no-animal-tempt-delay,no-animal-tempt-delay,No Animal Tempt Delay,,
22676,,,Wearable Items+,,
22677,pixelshot,,Pixelshot,,PS
22678,,,Dan's Re-Worked Origins / OriginsPlus,,
22679,changeling,,Changeling,,
22680,ancient-scribes,,Ancient Scribes,,
22681,kamenriderperfectionproject,kamenriderperfectionproject,假面骑士补完计划,Kamen Rider Perfection Project,KRP
22682,goety-iron-link,,法厄通,Goety Iron Link,
22683,superaim,,SuperAim,,SA
22684,,,我的后室,Backcraft,BC
22685,taczattributeadd,taczattributeadd,Tacz 属性添加,TaczAttributeAdd,TAA
22686,,itemtocoin,以物易币,ItemToCoin,
22687,pet-rocktm,,宠物石,Pet Rock™,
22688,gunfire-overhaul-echoes-of-the-battlefield,,Gunfire Overhaul: Echoes of the Battlefield,,
22689,stamina-attributes,stamina-attributes,Stamina Attributes,,
22690,clanging-howl,,Clanging Howl,,
22691,limbus-company-mod-lcm,,边狱公司：麦块部门,Limbus Company Mine Section,LCM
22692,,,巴鲁蒙格,Balmung,
22693,realistic-bird-behavior,realistic-bird-behavior,真实鸟类行为,Realistic Bird Behavior,
22694,wing-kirin,,翼麒麟,Wing Kirin,
22695,mcheli-reforged-mch-r,,MCHeli-Reforged,,MCHR
22696,,,GuGuGu的实用工具,GuGuGu Mod,gugugu
22697,,,批量假人,BatchFakeplayers,
22698,,,攻击无冷却,No cooldown on attack,ndoa
22699,enigmatic-legacy-plus,enigmaticlegacy+,神秘遗物+,Enigmatic Legacy+,
22700,,,Sunken Spires,,
22701,,,Speedrun API,,
22702,novacore,novacore,NovaCore,,
22703,snowycrescentcore,snowycrescentcore,雪月核心,Snowy Crescent Core,SCC
22704,hostile-neural-industrialization,hostile-neural-industrialization,Hostile Neural Industrialization,,
22705,clockwork,clockwork_mod,Clockwork,,
22706,vista,vista_tv,Vista,,
22707,kismet,,Kismet,,
22708,sea-life,new-sea-life,Sea Life,,SL
22709,armored-foes,armored-foes,Armored Foes,,AF
22710,vehicle-upgrade,vehicle-upgrade,Vehicle Upgrade,,VU
22711,party-creepers,,Party Creepers,,PC
22712,all-the-heads,all-the-heads,All The Heads,,AH
22713,fantastic-wings,fantastic-wings,Fantastic Wings,,FW
22714,village-masquerade,,Village Masquerade,,VM
22715,new-shroomcraft,shroomcraft,Shroomcraft,,SC
22716,tinker-and-better-combat,,Tinker and Better Combat,,
22717,,,MixinSquared,,
22718,extralib,extralib,ExtraLib,,
22719,whats-your-build,,What's Your Build,,
22720,where-did-i-die,where-did-i-die,Where Did I Die?,,
22721,,,MCSR Sodium,,
22722,tooltips-txf,tooltips-txf,Tooltips TXF,,
22723,,allow-disconnect,Allow Disconnect,,
22724,target-locks,,注视锁定,Target Lock,
22725,fleeing-animals,fleeing-animals,Fleeing Animals,,
22726,peacegiver,,和平方块,PeaceGiver,
22727,better-books,better-enchantment-tooltips,Better Books / Better Enchantment Tooltips,,
22728,,chest-on-a-ghast,Chest on a Ghast,,
22729,,,SeedQueue,,SQ
22730,general-feedback,general-feedback,通用意见反馈,General Feedback,GF
22731,raid-counter,raid-counter,Raid Counter,,
22732,modern-startup-qol-reforked,,Modern Startup QOL Reforked,,
22733,loot-integrations-dungeon-crawl,,Loot Integrations: Dungeon Crawl,,
22734,vanilla-loot-addon-for-loot-integrations,,Loot Integrations: Randomized Loot Compatibility,,
22735,loot-integrations-cataclysm,,Loot Integrations: L_Ender 's Cataclysm,,
22736,aquamirae-x-better-combat-compatibility,,Aquamirae x Better Combat Compatibility,,
22737,ice-and-fire-dragons-x-better-combat,ice-and-fire-dragons-x-better-combat,Ice and Fire Dragons X Better Combat,,
22738,eternal-currencies,,Eternal Currencies,,
22739,comfortable-campfires,comfortable-campfires,Comfortable Campfires,,
22740,embers-floating-islands,embers-floating-islands,Ember's Floating Islands,,
22741,farmers-cutting-oh-the-biomes-weve-gone,,Farmer's Cutting: Oh The Biomes We've Gone,,
22742,beds-dont-explode,,Beds Don't Explode,,
22743,enchantment-library-at-home,,Enchantment Library at Home,,
22744,turtlearmor,,Turtle Armor,,
22745,wandering-collector-forge,wandering-collector-forge,Thom's Wandering Collector,,
22746,,,Create Immersive Aircrafts - Recipes,,
22747,jaffactory,,Jaffactory,,
22748,horses-can-swim,swimming-horses-forge,Horses Can Swim,,
22749,mob-population-control,,Mob Population Control,,MobPC
22750,blighted-beasts,,Blighted Beasts,,
22751,,the-witchs-broom,魔女的扫帚-Fabric移植版,Majo's Broom,
22752,,,Firma：锻铁革新,Firma: Anvilinnovate,FAI
22753,attribute-sculptor,,属性雕刻家,Attribute Sculptor,AS
22754,notexturerotations,notexturerotations,无纹理旋转,NoTextureRotations,
22755,baked-enchants,,Baked Enchants,,
22756,,priority,Priority,,
22757,combatproperties,,Combat Properties,,
22758,,,Conditional Mixin,,
22759,judgement-day,,Judgement Day,,
22760,,origins-plus,Origins+,,
22761,,,天空村庄 - 传送石碑兼容,Sky Villages - Waystones Compat,
22762,,,天空村庄 - 锦致装饰兼容,Sky Villages - Supplementaries Compat,
22763,,,天空村庄 - 农夫乐事兼容,Sky Villages - Farmer's Delight Compat,
22764,dynamic-rpg-resource-bars,dynamic-resource-bars,Dynamic RPG Resource Bars,,
22765,lwjgl3ify-colorful,lwjgl3ify-1.12,LWJGL3ify Colorful / LWJGL3ify (1.12.2),,
22766,,lib-39,叁玖库,Lib39,
22767,,,Quality Advancements,,QA
22768,,simple-paper-doll,简单的纸娃娃,Simple Paper Doll,SPD
22769,,,F**k NameMC,,
22770,,destroying-minecraft,Destroying MC,,
22771,,,正中靶心,Bullseye,
22772,,trophymod,奖杯模组,Trophy Mod,TM
22773,create-brassworks-missions,create-brassworks-missions,Create: Brassworks Missions,,
22774,elysian-event,,Elysian Event,,
22775,sticky-enchanting-lapis,sticky-enchanting-lapis,Sticky Enchanting Lapis,,
22776,hungry-pouches,,Hungry Pouches,,
22777,antiquities,antiquities,Antiquities: Furniture,,
22778,,,Ztech,,
22779,pams-harvest-the-nether,,Pam's Harvest the Nether,,
22780,certain-questing-additions,certain-questing-additions,Certain Questing Additions,,
22781,alexs-mobs-capsid-fix,,Alex生物衣壳体修复,Alex's Mobs Capsid Fix,AMCF
22782,,parcoolskill,跑酷技能,ParCoolSkill,PSK
22783,merchantjs,merchantjs,MerchantJS,,MJS
22784,fetchjs,fetchjs,FetchJS,,FJS
22785,all-the-mafuyu,all-the-mafuyu,万象瑞雪,All the Mafuyu,ATM
22786,goety-end-biomes,,Goety End Biomes,,
22787,structure-spawn-area-fix,structure-spawn-area-fix,结构生成区域修复,Structure Spawn Area Fix,
22788,aloof,,Aloof!,,
22789,,,Tweakerge Compat,,
22790,armory-rpg-series,armory-rpg-series,Armory (RPG Series),,
22791,moving-light-source,,Moving Light Source,,
22792,ftb-mighty-ender-chicken-rehatched,,FTB Mighty Ender Chicken Rehatched,,
22793,cyborg-robot-chicken-returns,cyborg-robot-chicken-returns,Cyborg Robot Chicken: Returns!,,
22794,dragon-wings,dragon-wings-09,龙翅膀,Dragon Wings,
22795,,,葬送的魔法,Frieren's Magic,
22796,furnitures-o-plenty,furnitures-o-plenty,Furnitures O' Plenty,,
22797,windswept-delights,windswept-delights,Windswept Delights,,
22798,beltborne-lanterns-accessories-layer,beltborne-lanterns-accessories-layer,Beltborne Lanterns: Accessories Layer,,
22799,beltborne-lanterns,beltborne-lanterns,Beltborne Lanterns,,
22800,mesophils-cities,mesophils-cities,Mesophil's Cities | City Dimension 🏢,,
22801,mesophils-cities-classic,,Mesophil's Cities Classic | Official City Style Pack 🏢,,
22802,villagers-reborn,villagers-reborn,Villagers Reborn,,
22803,,simple-player-logger,Simple Player Logger,,
22804,mint-lib,mint-lib,MINT Lib,,
22805,better-fishtanks,better-fishtanks,更好的鱼缸,Better Fishtanks,
22806,,roman-minimap,Roman Minimap,,
22807,accelerated-recoiling,,加速碰撞,Accelerated Recoiling,AR
22808,thank-your-eggs,,谢个蛋/鸡谢动力,Thank Your Eggs,tye
22809,star-rail-apocalyptic-shadow,,星穹铁道：末日幻影,Star Rail: Apocalyptic Shadow,SRAS
22810,unusual-adventures,,Unusual Adventures,,
22811,gui-scaler,auto-gui-scaler,GUI Scaler,,
22812,ae2-id-sorter,,AE2 ID Sorter,,
22813,,danganronpa,魔女论破,DespairBook,
22814,maids-return,maids-return,女仆归心,Maid's Return,TLM:MR
22815,boosted-brightness-remastered,boosted-brightness-remastered,Boosted Brightness Remastered,,
22816,helpfulcampfires,helpfulcampfires,Helpful Campfires,,
22817,geophilic-backport-vanilla-backport-compact,,Geophilic Backport - Vanilla Backport Compact,,
22818,nexus-layer,,Nexus Layer,,
22819,zipline,zipline,Zipline,,
22820,fathomless-crimson,,Fathomless Crimson (Tribute to Horror),,
22821,,hexconnect,HexConnect,,
22822,phase-journey,,PhaseJourney,,PJ
22823,lucky-pot,,Lucky Pot,,
22824,,enchantment-controller,附魔控制器,Enchantment Controller,
22825,auroraslanterns,auroraslanterns,Aurora's Lanterns,,
22826,pocket-repose,pocket-repose,Pocket Repose,,
22827,fishing-plus,fishing+,Fishing +,,
22828,chaoscrafts-devices,chaoscrafts-devices,ChaosCraft's Devices,,CDM
22829,obsessed,obsessed,The Obsessed,,
22830,arsenal-rpg-series,arsenal-rpg-series,Arsenal (RPG Series),,
22831,mod-change-log,,模组变更记录,Mod Change Log,
22832,,entity-glow,实体发光,Entity Glow (Backport),
22833,sophisticated-sorter,sophisticated-sorter,精妙整理,Sophisticated Sorter,SS
22834,abi-forge,,Advanced Block Interactions,,ABI
22835,display-edit,,Display Edit,,
22836,arthys-elemental-engine-aee-forge,,Arthys' Elemental Engine,,AEE
22837,bobby-legacy,bobby-legacy,Bobby Legacy,,
22838,ambience-mini,,Ambience Mini,,
22839,arthys-ebonite-ae-forge,,Arthys' Ebonite,,AE
22840,enigmatic-arcana,,Enigmatic Arcana,,
22841,,,通用机械：更多机械,Mekanism-CE-Unofficial-MoreMachine,
22842,optifine-cit-enchantment-patch,optifine-cit-patch,OptiFine CIT Enchantment Patch / OptiFine CIT Patch,,
22843,controller-mod,controllermod,控制器支持,Controller Support Mod,
22844,new-enchantment-switch,enchantment-switch,Enchantment Switch,,ES
22845,ftgu-from-the-ground-up,from-the-ground-up,From The Ground Up,,FTGU
22846,options-profiles,options-profiles,Options Profiles,,
22847,forgematicaprinter,forgematicaprinter,ForgematicaPrinter,,
22848,better-biome-blend-continued,better-biome-blend-continued,Better Biome Blend Continued,,
22849,furnace-xp-storage,furnace-xp-storage,Furnace XP Storage,,
22850,recased,recased,ReCased,,
22851,,,致旧铁,zhi_jiu_tie,
22852,elemenics,,元质学,Elemenics,
22853,pale-bloom,,Pale Bloom,,
22854,zip-fetcher,zip-fetcher,Zip Fetcher,,
22855,create-kinetic-illuminator,create-kinetic-illuminator,Create: Kinetic Illuminator,,
22856,,tagban,TagBan,,TB
22857,,,魔女论破附属：超高校级才能,,
22858,trade-tweaks,trade-tweaks,交易优化,Trade Tweaks,
22859,,,24小时,,
22860,,,[Vic's Point Blank] Iconic 80s-90s Guns,,
22861,bryszirake,,The Rake,,
22862,no-worldgen-5-you,no-worldgen-5-you,No Worldgen 5 You,,
22863,no-worldgen-5-you-continued,no-worldgen-5-you-continued,No Worldgen 5 You Continued,,
22864,spiral-tower-villages,spiral-tower-villages,Lios Spiral Tower Villages,,
22865,care-to-share,care-to-share,Care to Share,,
22866,,hamstermod,仓鼠模组,Hamster Mod,HM
22867,,statictnt,静态TNT,StaticTNT,
22868,floating-damage-numbers,,Floating Damage Numbers,,
22869,voice-messages,,语音消息,Voice Messages,
22870,,,MillMix Jubi,,
22871,,,生活调味料：西瓜版,Spice of Life: Watermelon,
22872,,garden-farming,园林耕作,Garden Farming,
22873,lets-do-tfc-farm-charm,,群峦农艺,[Let's Do] TFC Farm Charm,
22874,ride-casually,ride-casually,随意骑乘,Ride Casually,
22875,,,工作平台,Work Platform,WP
22876,night-repair,night-repair,夜视修复,Night Repair,
22877,,,禁止私聊,Disable Tab Mod,
22878,,,遗体搬运,Body Transportation,
22879,,,矿工眼镜附属模组,Miner's Glasses Curios Addon,
22880,,,真正的织布机！,Loom,
22881,regrowth,regrowth,再生,Regrowth,
22882,,,MC桌面壁纸,MinePaper Engine,
22883,originjs,,起源JS,OriginJs,
22884,,,Ghost,,
22885,ancient-nature-a-prehistoric-experience,,Ancient Nature | A Prehistoric Experience!,,
22886,mte-more-tetra-effects,,更多Tetra词条,More Tetra Effects,MTE
22887,,vertical-bobbing,Vertical Bobbing,,
22888,extraquests,extraquests,ExtraQuests,,
22889,crashexploitfixer,crashexploitfixer,崩溃漏洞修复,CrashExploitFixer,
22890,sticky-it,,Sticky It!,,
22891,you-have-treasure,you-have-treasure,你有宝！,You Have Treasure!,
22892,nether-portal-configurator,,Nether Portal Configurator,,
22893,lavasweeper,lavasweeper,熔岩清道夫,LavaSweeper,
22894,,more-people,More People,,
22895,simply-improved-terrain,,简单地形改进,Simply Improved Terrain,SIT
22896,,,Rust for Forge,,
22897,faewulfs-lib,faewulfslib,Faewulf's Lib,,
22898,mce2-lib,,MCE2 Lib,,
22899,bop-legacy-reborn-croparium,bop-legacy-reborn-croparium,超多生物群系往昔重生 & 矿石种植工艺,Biomes O' Plenty Legacy Reborn & Croparium,BOPCP
22900,lotr-reworked-new-beginning,lotr-reworked-new-beginning,魔戒：重置,LOTR Reworked,
22901,kelp-fertilizer,kelp-fertilizer,海带肥料,Kelp Fertilizer,
22902,crystalwing,,水晶之翼,CrystalWing,
22903,,label-my-items,Label My Items,,
22904,lightoverlay,lightoverlay,Light Overlay,,LO
22905,rcw,rcw,Re-Crystallized Wing,,RCW
22906,,,HukidashiChat,,
22907,,,Modern Lucky Block Addon,,
22908,obituary,,Obituary,,
22909,worn-horseshoes,,Worn Horseshoes,,
22910,antiqueatlasautomarker,,Antique Atlas Auto Marker,,AAAM
22911,connectorlib,connectorlib,ConnectorLib,,
22912,milkable-creepers,,Milkable Creepers,,
22913,,villager-clothes,Villager Clothes,,
22914,monsters-girls-witchy-stuff,,Monsters&Girls: Witchy Stuff,,
22915,grimoire-of-gaia-spells,,盖亚魔法,Grimoire of Gaia Spells,
22916,psi-oddities,,Psi-奇思妙想,Psi Oddities,
22917,,schempaste,SchemPaste,,
22918,mining-progress-hud,,挖掘进度 HUD,Mining Progress HUD,
22919,creativetabs,creativetabsplus,CreativeTabs+,,CT+
22920,create-missiles,create-missiles,Create Missiles,,
22921,,,Expansive Ores,,
22922,tan-huge-trees,tans-huge-trees,Tan's Huge Trees,,THT
22923,nuclear-bomb-bay,nuclear-bomb-bay,Nuclear Bomb Bay,,
22924,lightning-rod-backport,,Lightning Rod Backport,,LRBP
22925,complicated-bees,complicated-bees,Complicated Bees,,
22926,werdens-illagers,,沃尔顿的刌民,Werden's Illager +,
22927,thaumic-attempts,,Thaumic Attempts,,
22928,horseshoes-forge,,Horseshoes [Forge],,
22929,replication-matter-overflow-tank,,Replication: Matter Overflow Tank,,
22930,spaceploitation,,SpacePloitation,,
22931,,,StorageBox,,
22932,,,自然工艺,NatureCraft,NC
22933,pathfinder-api,pathfinder-api,Pathfinder API,,
22934,no-resource-pack-warnings-forge,no-resource-pack-warnings-forge,No Resource Pack Warnings Forge,,NRPWF
22935,dbc-expansion,,DBC扩展,DBC-Expansion,
22936,cutt-promix,cutt_promix,砧板乐事,Pro Assistant Cutting Board,PACB
22937,dirty-bowls-delight,,脏碗乐事,Dirty Bowls Delight,
22938,corpsetweaker,corpse-tweaker,遗体调整,CorpseTweaker,
22939,convenient-interface,,便捷接口,Convenient Interface,CvI
22940,brimm-armors-tactical-military-armors,,Brimm Armors | Tactical Military Armors,,
22941,,the-shadow-tapes,The Shadow Tapes,,
22942,starter-bunker,,Starter Bunker,,
22943,shortbow-revamped,,Shortbow Revamped,,
22944,places,places,Places,,
22945,pets-pillage,,Pets & Pillage,,
22946,ultimine-rewind,ultimine-rewind,连锁撤回,Ultimine Rewind,
22947,project-time-master,,Project Time Master,,
22948,create-recycling-everything-neo,,Create: Recycling Everything [NeoForge Port],,
22949,let-me-click-and-send-for-server,let-me-click-and-send-for-server,Let Me Click And Send for Server,,
22950,extra-hoppers,extra-hoppers,Extra Hoppers,,
22951,quick-pack,quick-pack,Quick Pack,,
22952,armored-paws-backport,wolf-armor-backport,Armored Paws Backport (Wolf Armor),,
22953,,,Armored Paws Backport (BOP Compat),,
22954,,,Armored Paws Backport (Nature's Spirit Compat),,
22955,create-mining-laser,,Create: Mining Laser,,
22956,create-who-touched-my-train,create-who-touched-my-train,机械动力：谁动了我的列车！,Create: Who Touched My Train!,WTMT
22957,,so-lets-set-the-ore-on-fire,So Let's Set The Ore On Fire,,
22958,tab,,TAB,,
22959,armor-tooltip,,Armor Tooltip,,
22960,modefite-item-definition-backport,modefite-item-definition-backport,Modefite - Item Definition Backport,,
22961,hobbit-hill-village,hobbit-hill-village,Lios Hobbit Hill Village,,
22962,alexs-caves-better-combat,alexs-caves-better-combat,Alex's Caves Better Combat,,
22963,,,Nuke Bay Balance pack-Less Drop type weapons per ship,,
22964,alltheimbaium,,Alltheimbaium,,ATI
22965,storage-drawers-extra-reloaded,,Storage Drawers Extra: Reloaded,,
22966,startup-qol,,Startup QoL,,
22967,modern-startup-qol,,Modern Startup QOL,,
22968,domestication-innovation-fixed,,驯养革新修复版,Domestication Innovation Fixed,
22969,,clear-despawn-reworked,ClearDespawn Reworked,,
22970,spartancataclysm,spartancataclysm,Spartan Weaponry: Cataclysm,,
22971,,metalrender,Metal Renderer,,
22972,nirvana-library,nirvana-library,Nirvana Library,,
22973,,,MinecraftAPI,,MCAPI
22974,animated-mojang-logo,animated-mojang-logo,Animated Mojang Logo,,
22975,hardcoreastagesitem,,Hard Core Astages Item,,
22976,,morbid-reborn-reborn-reborn,The Morbid Reborn Reborn Reborn,,
22977,,,Point Blank Official || Gun Gale Pack,,
22978,fullbright-ultimate,,Fullbright Ultimate,,
22979,fast-pipes,fast-pipes,Fast Pipes,,
22980,immersive-enchanting,immersive-enchanting,沉浸式附魔,Immersive Enchanting,
22981,,,Lios Universal Village Compat Pack,,
22982,boss-checklist,boss-checklist,Boss Checklist,,
22983,fire-resistance-tiers,,Fire Resistance Tiers,,
22984,cursedinfuserbycage,,诅咒之笼注入,CursedInfuserCage,
22985,enchantedsails,enchantedsails,Enchanted Sails,,
22986,pale-monarch,pale-monarch-boss-mod,Pale Monarch,,
22987,firmanutrition,firmanutrition,FirmaNutrition,,
22988,calypsos-night-vision-goggles,,卡里普索的夜视仪,Calypso's Night Vision Goggles,
22989,the-apiarists-terminal,,The Apiarist's Terminal,,
22990,bee-mastery,bee-mastery,Bee Mastery,,
22991,nonupdate-retro,nonupdate-retro,不再有更新：Retro 版,NonUpdate-Retro,
22992,custom-message,,自定义消息,Custom Message,
22993,kjsutils,,KJSutils,,
22994,,,Mod22994(failed),,
22995,create-access-denied,create-access-denied,Create: Access Denied,,
22996,create-better-motors,create-better-motors,Create: Better Motors,,
22997,,create-cc-total-logistics,Create: CC Total Logistics,,
22998,create-fuel-motor,create-fuel-motor,Create: Fuel Motor,,
22999,create-extra-casing,create-extra-casing,Create Extra Casing,,
23000,,create-meta-logistics,机械动力：元物流,Create: Meta Logistics,
23001,bush-master-core,,Bush Master Core,,
23002,,tritiumconfiguration,氚配置,TritiumConfiguration,TC
23003,,,宝可梦数值显示,Pixelmon Pokemon Stats Display,
23004,,mob-effect-display-fix,状态效果显示修复,Mob Effect Display Fix,MEDFix
23005,,,小手机,Small Phone,SP
23006,,,干涉次元-虹色七剑,Interfered Dimension - The Seven Swords,IDSS
23007,anvilcraft-pigsplus,anvilcraftpigsplus,铁砧工艺：猪+,AnvilCraft: PigsPlus,
23008,,,砧板：革新,ManaitaPlus Neo,MPN
23009,,,森罗物语：兼容,Kaleidoscope Compat,
23010,,,ItemDumper,,
23011,,teas-official-random-things,Eh5の茶会：随意作品,Teas Official Random Things,
23012,,,替换式汉化补丁,,
23013,,,山海的工具箱,,
23014,,chatscreen,聊天屏幕,Chat Screen,
23015,,,传送晶塔,Pylons,
23016,,,CreativeGui,,
23017,sunny-riptide-trident,sunny-riptide-trident,Sunny Riptide Trident,,
23018,,lastwords,鸳鸯董卓,LastWords,
23019,,,林业扩展,Forestry Extras,FE
23020,,bubble-column-tweaks,气泡柱调整,Bubble Column Tweaks,
23021,,,加护,GuardianMod,GM
23022,,villager-inventory-hwyla-plugin,Villager Inventory Plugin for Hwyla forks,,
23023,blessfulled,,Blessfulled: Damage Indicators+,,
23024,irregular-implements,irregular-implements,Irregular Implements,,
23025,sounds-be-gone,soundsbegone,Sounds Be Gone!,,
23026,,copper-grates-bubble,Copper Grates Bubble,,
23027,,fireworkdurability,Firework Durability,,
23028,create-colored-chain-conveyor,create-colored-chain-conveyor,Create: Colored Chain Conveyor,,
23029,create-dimension-steamworks-realm,"create-dimension,-steamworks-realm","Create: Dimension, Steamworks Realm",,
23030,punchy,punchy-fpa,Punchy!,,
23031,,quickswap,快速切换物品栏,Quick Swap,
23032,,blockdynamics_mod,繁殖抑制&实体冻结器,Block Dynamics,BlockD
23033,armor-durability-hud,,Armor Durability HUD,,
23034,g3-doors,,G3 Doors,,
23035,arcane-convergence,,奥法归一,Arcane Convergence,AC
23036,ae2-ftbquest-detector,,AE2-FTB任务检测器,AE2-Ftbquest-Detector,
23037,better-library,better-library,Better Library,,
23038,,,生物之心,Mob Hearts,MH
23039,dimensions-of-alexs-caves,dimensions-of-alexs-caves,Alex的洞穴：维度,Dimensions-of-Alex's-Caves,DAC
23040,better-combat-particle,better-combat-particle,更好的战斗粒子,Better Combat Particle,
23041,vsplit,vsplit,V裂,VSplit,
23042,taczcurios,taczcurios,Tacz饰品,TaczCurios,TCC
23043,jeai,jeai,Just Enough Artificial Intelligence,,JEAI
23044,,,UtilityCraft,,
23045,,,魔金革新,Metal Revolution,MR
23046,unofficial-variedcommodities,,Unofficial VariedCommodities,,
23047,literal-sky-block-neo,,Literal Sky Block Neo,,
23048,cnpc-cobblemon-integration,,CNPC-Cobblemon-Integration,,
23049,cnpc-gecko-addon,cnpc-geckolib-addon,CNPC-Gecko-Integration / CNPC-Geckolib-Addon,,
23050,minecards,minecards-forge,我的卡牌,Minecards,
23051,,,地表熔岩湖消失之日,,
23052,construction-wand-kots,construction-wand-kots,建筑手杖-耕云钓月版,Construction Wand - KOTS,
23053,thaumcraft-nei-plugin-patched,thaumcraft-nei-plugin-patched,Thaumcraft NEI Plugin : Patched,,
23054,replication-rs2-bridge,,Replication RS2 Bridge,,
23055,,,Mod23055(failed),,
23056,player-attribute-commands,player-attribute-commands,玩家属性指令,Player Attribute Commands,PAC
23057,lumis-lots,,Lumi's Lots,,
23058,,,Change Vein Size Exp Ore,,
23059,omnisearch,omnisearch,万象搜索,Omnisearch,OS
23060,ftb-unearthed,,FTB Unearthed,,
23061,,colored-obsidian,Colored Obsidian,,
23062,collectors-caravan,collectors-caravan,Collector's Caravan,,
23063,,,出货箱服务器修复,sellbinfixplus,
23064,,itemagnetic,Itemagnetic,,
23065,,,Sword Blocking Plus,,
23066,soul-candles,soul-candles,灵魂蜡烛,Soul Candles,
23067,lunchbox-sustenance-project,,好好吃饭,Lunchbox Sustenance Project,LSP
23068,just-some-more-crops,,农务多多,Just Some More Crops,
23069,cobblemon-spawn-alerts,cobblemon-spawn-alerts,方块宝可梦生成提醒,Cobblemon Spawn Alerts,CSA
23070,hex-text,hex-text,Hex Text,,
23071,hand-snow-ball,,给我一个雪球,Hand Snow Ball,
23072,extended-shaders,,Extended Shaders,,
23073,titles-and-timing,renxi.ch,称号与计时,Titles and Timing,CH
23074,biomespy,,群系间谍,BiomeSpy,
23075,random-dungeon-spawners,,随机地牢刷怪笼,Random Dungeon Spawners,
23076,versionerreborn,,整合包版本工具：重生,VersionerReborn,
23077,critical-strike,critical-strike,Critical Strike,,
23078,ghostblocks,ghostblock,幽灵方块,GhostBlock,
23079,,crossbow_scoping,Crossbow Scoping,,
23080,create-threaded-trains,create-threaded-trains,Create: Threaded Trains,,
23081,raing-row,raing_row,雨后生草,Rain Grow Mod,
23082,,,水下草,UnderwaterGrass,
23083,,seafloor_gardening,海底花园,Seafloor Gardening,
23084,nemos-vertical-slabs,nemos-vertical-slabs,Nemo's Vertical Slabs,,
23085,electric-advantage,,电力优势,Electric Advantage,
23086,froglightsreimagined,froglightsreimagined,Froglights Reimagined,,
23087,flower-pots-plus,,Flower Pots Plus,,
23088,diversity-legacy,,Diversity,,
23089,,sturdy-farmland,Sturdy Farmland,,
23090,bettervannilafishes,,更好的原版鱼类,Better Vannila Fishes,BVF
23091,,,Mod23091(failed),,
23092,ezunclear-reactor-big-explosion-preventer,,易研电炸/核抑危,EzUnclear,
23093,,,禁用苦力怕破坏,No Creeper Griefing,NCG
23094,kubejs-goety,,KubeJS Goety,,
23095,create-stuff-and-addition-tank-fix,create-stuff-and-addition-tank-fix,Create: Stuff 'N Additions - Tank Fix,,
23096,create-ratatouille-fried-delights,create-ratatouille-fried-delights,机械动力：齿轮与麦穗的炸物拓展,Create：Ratatouille Fried Delights,CRFD
23097,spellcasters-archives,,施法者档案馆,Spellcaster's Archives,
23098,enders-spells-and-stuff-requiem,,Ender's Spells and Stuff: Requiem,,
23099,ironrust,ironrust,IronRust,,
23100,web,webs,Web,,
23101,letmecc,letmecc,让我看看,Let Me See See,LMCC
23102,,autoclicker.1.0,自动攻击|点击|种植,Auto Clicker,AC
23103,,,使命召唤命中反馈,Call oF Duty HitMarker,CODHM
23104,,,真的一点不贵,Just Enough Levels,JEL
23105,fancy-trail,,梦幻刀光,Fancy Trail,FT
23106,caster-curios-bonus,,灿奇术饰,Caster Curios Bonus,CCB
23107,anyblade,anyblade,万物皆为刃,Anything SlashBlade,ASB
23108,,,维度传送,SetDimension,
23109,,,更坏的索敌,WorseFinder,
23110,tongda-railway,,通达铁路,TongDa Railway,
23111,crystcursed-dragon,,晶咒龙,Crystcursed Dragon,
23112,brutal-mobs,,狂暴生物,Brutal Mobs,
23113,super-headcrab,,超级猎头蟹,Super Headcrab,
23114,,,明日舟舟：罗德岛,Ark Rhode Island,
23115,,simple-locations,简单位置,Simple Locations,SiLo
23116,lios-seafaring-dungeons,lios-seafaring-dungeons,Lios Seafaring Dungeons,,
23117,,,InfinityChest,,
23118,inductive-automation,,Inductive Automation,,
23119,steam-advantage,,蒸汽优势,Steam Advantage,
23120,,better-block-entities,Better Block Entities,,BBE
23121,,,StructureLib,,
23122,rs-logical,,RS Logical,,
23123,industrial-revolution-by-redstone-rebooted,,Industrial Revolution by Redstone Rebooted,,IR3
23124,the-void-legacy,,The Void,,
23125,omoshiroi-kamo,,Omoshiroi Kamo,,
23126,death-taxes,death-and-taxes,Death & Taxes,,
23127,,emotional-support-creeper,Emotional Support Creeper,,
23128,ly-ender-compass,,Ender Compass,,
23129,walking-crops,,Walking Crops,,
23130,harken-scythe-resharpened,harken-scythe-resharpened,Harken Scythe: Resharpened,,
23131,,,农场主,Craftory,
23132,,,Turbo,,
23133,resonant-engine,,Resonant Engine,,
